tweets,id,name,location,coordinates,created_at,favorite_count,geo,place,source,clean_tweets
"RT @vicsepulveda: Obama wanted you to have health insurance...Trump wants you to drink bleach.

The difference between both parties summed…",1.2596290128691732e+18,Su Mohan #VoteByMail🗳#WinBlue🗽#DemsWork4USA🇺🇸,Syracuse,,2020-05-10,0.0,,,Twitter Web App,rt vicsepulveda obama wanted health insurance trump wants drink bleach difference parties summed
"@DiamondandSilk #bidengate not working out, Let’s go back to #ObamaGate!!
Lock her up in the wings and #Clorox 4 all!",1.2596227577775432e+18,monty brinton,Los Angeles,,2020-05-10,0.0,,,Twitter for iPhone,diamondandsilk bidengate working let go back obamagate lock wings clorox
RT @O14Wally: @BuckSexton @realDonaldTrump Fact: the #Trump admin had to yank @realDonaldTrump from hosting Press Briefings to limit the na…,1.259621493249659e+18,WallyO14,United States,,2020-05-10,0.0,,,Twitter for iPhone,rt wally bucksexton realdonaldtrump fact trump admin yank realdonaldtrump hosting press briefings limit na
Check out CLOROX2 Powder Color Booster &amp; Stain Fighter -giant 30.3 oz. new/old stock #Clorox https://t.co/DgUTghFECo via @eBay,1.259615578429497e+18,barebottomdeals,,,2020-05-10,0.0,,,Twitter Web Client,check clorox powder color booster stain fighter giant oz new old stock clorox https co dgutghfeco via ebay
@SteveHiltonx You keep drinking that #Clorox as for me and my family along with 80% of the country we aren't buying… https://t.co/cyFEaM2L7g,1.2596098032922092e+18,Bianca bridal couture ny,NY,,2020-05-10,0.0,,,Twitter Web App,stevehiltonx keep drinking clorox family along country buying https co cyfeam l g
Check out Lot 6  - 11oz  Free Shipping #Clorox https://t.co/6vZ4twLPny via @eBay,1.2596069202746122e+18,MZfive,MZFIVE,,2020-05-10,0.0,,,Twitter Web Client,check lot oz free shipping clorox https co vz twlpny via ebay
@tony_sabol @JonnyIsBored79 @davidhogg111 @sandibachom @JohnJayCollege Nothing #personal. U are entitled to your… https://t.co/uhd9ekH1md,1.2596011335989207e+18,Sendai Sushi & Korean BBQ ☯️,"River Edge, NJ 07661",,2020-05-10,0.0,,,Twitter for iPhone,tony sabol jonnyisbored davidhogg sandibachom johnjaycollege nothing personal u entitled https co uhd ekh md
@realDonaldTrump But did he try to drink #Clorox in fact? Cause he really should...,1.259595205600297e+18,Caha,,,2020-05-10,0.0,,,Twitter for Android,realdonaldtrump try drink clorox fact cause really
".@Clorox, where are the wipes and sprays? WHERE? @Kroger @Meijer, PLEASE LIMIT ONE PER CUSTOMER! #clorox… https://t.co/zpHYCA6zP0",1.2595905726811054e+18,Mark E. Craft,"Carmel, IN (Indianapolis)",,2020-05-10,0.0,,,Twitter Web App,clorox wipes sprays kroger meijer please limit one per customer clorox https co zphyca zp
"Whoever takes the #whitehouse over, is gonna have clean that place from head to toe with #clorox. #COVIDIOTS",1.2595859312389898e+18,Johnathan B.,"Missoula, MT",,2020-05-10,5.0,,,Twitter for iPhone,whoever takes whitehouse gonna clean place head toe clorox covidiots
"OMG @AnnCoulter @TheBabylonBee unbelievable as @realDonaldTrump says to ""Wash out lungs with #Clorox ,"" u have nerv… https://t.co/ToLt7qu3X4",1.2595688047549071e+18,BASED JIMBOB,"San Francisco, CA",,2020-05-10,0.0,,,Twitter Web App,omg anncoulter thebabylonbee unbelievable realdonaldtrump says wash lungs clorox u nerv https co tolt qu x
#BreakingNews #trump 's  new #Clorox moment..#bordermask..#HappyMothersDay,1.259568334107861e+18,b baker,,,2020-05-10,0.0,,,Twitter Web App,breakingnews trump new clorox moment bordermask happymothersday
"Ya think #PutinsBitchIsDoingAGoodJob? Keep drinking that #Clorox...80,186 DEAD ON TRUMPS WATCH  #TrumpsJealousOfObama",1.2595603664236298e+18,Bianca bridal couture ny,NY,,2020-05-10,0.0,,,Twitter Web App,ya think putinsbitchisdoingagoodjob keep drinking clorox dead trumps watch trumpsjealousofobama
@dbongino Please just go and take another drink of you #Clorox spiked #Trump #Kool-Aid,1.2595591671379067e+18,Emanuel L. Johnson,"Chestertown, MD",,2020-05-10,0.0,,,Twitter for Android,dbongino please go take another drink clorox spiked trump kool aid
@EliLake @realDonaldTrump Keep drinking that #Clorox History will never change no matter how much you wish it would… https://t.co/4Y5o6vDxy9,1.259558586788823e+18,Bianca bridal couture ny,NY,,2020-05-10,0.0,,,Twitter Web App,elilake realdonaldtrump keep drinking clorox history never change matter much wish would https co vdxy
@DougKass It's ok they all have their UV inserts and took their #Clorox  tabs,1.2595546060588032e+18,Jim Devine,new england,,2020-05-10,0.0,,,Twitter Web App,dougkass ok uv inserts took clorox tabs
De esta pandemia salimos todos vestidos de #batik . Cuánta ropa mancharon ya con Agua Jane? #lavandina #clorox #COVID19,1.259553251965444e+18,Florencia Cornu Laport,"Weston , Fl",,2020-05-10,5.0,,"Place(_api=<tweepy.api.API object at 0x11430af10>, id='88a21205dd4728ea', url='https://api.twitter.com/1.1/geo/id/88a21205dd4728ea.json', place_type='city', name='Weston', full_name='Weston, FL', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x11430af10>, type='Polygon', coordinates=[[[-80.4420236, 26.0620314], [-80.361426, 26.0620314], [-80.361426, 26.1446927], [-80.4420236, 26.1446927]]]), attributes={})",Twitter for Android,de esta pandemia salimos todos vestidos de batik cu nta ropa mancharon ya con agua jane lavandina clorox covid
"Restocked!!

Clorox Free &amp; Clear Baby Multi-Surface Cleaner Spray &amp; Hard Surface Daily Wipes 

Starting at $16… https://t.co/x1tdBydjjM",1.2595517860394598e+18,Find 😷 Essentials & Save 💰 Shopping Online,,,2020-05-10,0.0,,,Twitter Web App,restocked clorox free clear baby multi surface cleaner spray hard surface daily wipes starting https co x tdbydjjm
@PalmerReport @Babystring3 How can we forget? #Never #forget. #covid19 also didn’t #miraculously #disappear. Warm… https://t.co/0XBbv5MgGm,1.2595388470352527e+18,Sendai Sushi & Korean BBQ ☯️,"River Edge, NJ 07661",,2020-05-10,3.0,,,Twitter for iPhone,palmerreport babystring forget never forget covid also miraculously disappear warm https co xbbv mggm
RT @locoldi: People are #injecting themselves with #clorox by “Trump’s Suggestion That Disinfectants Could Be Used to Treat Coronavirus...”…,1.2595348911942203e+18,Lisa Frieze,"Stoneham, MA",,2020-05-10,0.0,,,Twitter Web App,rt locoldi people injecting clorox trump suggestion disinfectants could used treat coronavirus
RT @locoldi: People are #injecting themselves with #clorox by “Trump’s Suggestion That Disinfectants Could Be Used to Treat Coronavirus...”…,1.259534721702396e+18,⚖️FH TT SJ,USA,,2020-05-10,0.0,,,Twitter for iPhone,rt locoldi people injecting clorox trump suggestion disinfectants could used treat coronavirus
@realDonaldTrump Comedians get under DT skin more than #clorox 😂😂😂🤪,1.259531409284309e+18,LiliSophia,,,2020-05-10,1.0,,,Twitter for Android,realdonaldtrump comedians get dt skin clorox
If you vote @GOP you need to drink #clorox.,1.2595270238163476e+18,Won't Be Silent,Los Angeles,,2020-05-10,1.0,,,Twitter Web App,vote gop need drink clorox
"@Michael47294584 @justmeGinaP @johnpavlovitz @MauraLeeLang Drink some #Clorox, sir. You'll feel better. https://t.co/Rhx0VmHIjm",1.2595232374127698e+18,Roy Phillips,NYC,,2020-05-10,2.0,,,Twitter for Android,michael justmeginap johnpavlovitz mauraleelang drink clorox sir feel better https co rhx vmhijm
"RT @robwoodyard1: The president's personal valet, Farnsworth Bentley, would like to apologize to anyone he knocked over in the H Street Wal…",1.259519780589056e+18,Bozo the Hobo,Big Apple Tent,,2020-05-10,0.0,,,Twitter for Android,rt robwoodyard president personal valet farnsworth bentley would like apologize anyone knocked h street wal
"#mothersday2020 best gifts.
Crepe Breakfast w/honey , cinnamon sprinkled cappuccino, lemon zest water and box of… https://t.co/UysgeX4Q9Y",1.2595044356859945e+18,ⁿ_ⁿ,here,,2020-05-10,1.0,,,Twitter for Android,mothersday best gifts crepe breakfast w honey cinnamon sprinkled cappuccino lemon zest water box https co uysgex q
@joncoopertweets Jealous that Obama would’ve mitigated #covid19 billions times better than him. #Clorox #trumppandemic,1.2595002019094075e+18,Saturday Mornings 🇺🇸,Maryland/Virginia,,2020-05-10,0.0,,,Twitter for iPhone,joncoopertweets jealous obama would mitigated covid billions times better clorox trumppandemic
"RT @KnixTix4294: Wonder if Stephen Miller and wife Katie will take #Trump's advice and try #Hydroxychloroquine, #Clorox, or a #disinfectant…",1.2594945926399754e+18,Times-Now2020,,,2020-05-10,0.0,,,Twitter Web App,rt knixtix wonder stephen miller wife katie take trump advice try hydroxychloroquine clorox disinfectant
@BuckSexton @realDonaldTrump Fact: the #Trump admin had to yank @realDonaldTrump from hosting Press Briefings to li… https://t.co/A9TKi2ILf2,1.259492516988158e+18,WallyO14,United States,,2020-05-10,25.0,,,Twitter for iPhone,bucksexton realdonaldtrump fact trump admin yank realdonaldtrump hosting press briefings li https co tki ilf
"actually this visual sends a far worse message about the dangers of drinking #clorox 
#disinfectant… https://t.co/qdvyfM1UCU",1.2594920349829284e+18,urban treasure,Atlanta,,2020-05-10,0.0,,,Twitter Web App,actually visual sends far worse message dangers drinking clorox disinfectant https co qdvyfm ucu
"Clorox AC1602 Disinfecting Bathroom Cleaner Spray Bottle, 30 Ounces, Pack of 2 

Starting at $14… https://t.co/ZmtnBB561S",1.2594870855742136e+18,Find 😷 Essentials & Save 💰 Shopping Online,,,2020-05-10,0.0,,,Twitter Web App,clorox ac disinfecting bathroom cleaner spray bottle ounces pack starting https co zmtnbb
"Restock!!

Clorox Ultra Concentrated Germicidal Bleach 121 OZ (Pack of 3)

Germicidal Bleach is a high-quality conc… https://t.co/5o1AuhGUUh",1.2594859091138765e+18,Find 😷 Essentials & Save 💰 Shopping Online,,,2020-05-10,0.0,,,Twitter Web App,restock clorox ultra concentrated germicidal bleach oz pack germicidal bleach high quality conc https co auhguuh
* COVID-19 * Clorox Shortage * #Clorox has ramped up production at its factories due to a spike in demand due to th… https://t.co/tMdlRJPv8o,1.259483908124676e+18,Daily Voice Nassau County,,,2020-05-10,0.0,,,William Travis Hardman,covid clorox shortage clorox ramped production factories due spike demand due th https co tmdlrjpv
* COVID-19 * Clorox Shortage * #Clorox has ramped up production at its factories due to a spike in demand due to th… https://t.co/RoJrHGt4RX,1.259483905729708e+18,DV Orange County,,,2020-05-10,0.0,,,SPTK: DVOrangeCounty,covid clorox shortage clorox ramped production factories due spike demand due th https co rojrhgt rx
* COVID-19 * Clorox Shortage * #Clorox has ramped up production at its factories due to a spike in demand due to th… https://t.co/v0G59Y68VU,1.2594839046937313e+18,DV Putnam County,"Putnam County, NY",,2020-05-10,0.0,,,SPTK: PutnamDV,covid clorox shortage clorox ramped production factories due spike demand due th https co v g vu
* COVID-19 * Clorox Shortage * #Clorox has ramped up production at its factories due to a spike in demand due to th… https://t.co/PCIPrrvvyj,1.2594839026091622e+18,Daily Voice Suffolk County,,,2020-05-10,0.0,,,Daily Voice Suffolk County,covid clorox shortage clorox ramped production factories due spike demand due th https co pciprrvvyj
@realDonaldTrump Hail to the dear leader who discovered the #covidcure #clorox. https://t.co/muzi6ZSbpR,1.2594824141637468e+18,Real Facts NO BS,United States,,2020-05-10,0.0,,,Twitter for iPhone,realdonaldtrump hail dear leader discovered covidcure clorox https co muzi zsbpr
"RT @amriana: @sarahcpr April 23rd, 2020
#TheDayOfInsanity45

Half the #World was up all night,
wondering - did I hear that right? 
What?! C…",1.2594793469993738e+18,Luz Mery,,,2020-05-10,0.0,,,Twitter for Android,rt amriana sarahcpr april rd thedayofinsanity half world night wondering hear right c
Alec Baldwin  [nypost] (video)Alec Baldwin returns as President Trump drinking  #Clorox in ‘SNL’ opener https://t.co/7pyalOTged,1.2594787815611228e+18,presshub_us,USA,,2020-05-10,0.0,,,presshub_usbot,alec baldwin nypost video alec baldwin returns president trump drinking clorox snl opener https co pyalotged
@funder @realDonaldTrump #clorox,1.2594719064299028e+18,Deb cobra,"New Jersey, USA",,2020-05-10,0.0,,,Twitter for iPhone,funder realdonaldtrump clorox
There is ZERO truth to the rumor that #Ivanka suffered from a #Clorox and #BoilingWater Vagina burn after hearing t… https://t.co/VbOmomGmDj,1.259468107673895e+18,"Dennis Leviticus, King of Dumbrepliesia",#LeningradLindsey,,2020-05-10,1.0,,,Twitter Web App,zero truth rumor ivanka suffered clorox boilingwater vagina burn hearing https co vbomomgmdj
@j61906638 @DeepStateVoter @masercot @Barbara02198417 @Jasamgurlie Am I supposed to take you seriously with that re… https://t.co/7lnoKTZuq0,1.2594679970450514e+18,Roy Phillips,NYC,,2020-05-10,1.0,,,Twitter for Android,j deepstatevoter masercot barbara jasamgurlie supposed take seriously https co lnoktzuq
I guess my toddler saw the press conference where Trump was spitballing the idea of using disinfectants in the huma… https://t.co/QYzKyWrcka,1.2594492635972608e+18,Jared Smith,"Houston, TX",,2020-05-10,0.0,,,Twitter for iPhone,guess toddler saw press conference trump spitballing idea using disinfectants huma https co qyzkywrcka
"$CLX enters an Uptrend as Momentum Indicator exceeded the 0 level on May 1, 2020. View odds for this and other indi… https://t.co/HPyFQ3jVxi",1.2594293719006495e+18,Tickeron,"Sunnyvale, CA",,2020-05-10,1.0,,,Tickeron,clx enters uptrend momentum indicator exceeded level may view odds indi https co hpyfq jvxi
RT @Peppermint247: while we are all in #lockdown laughing at bleach jokes ( Many of which ARE funny) #Trump is CURRENTLY making it LEGAL to…,1.2594250786783396e+18,Donner,"Ohio, USA",,2020-05-10,0.0,,,Twitter for Android,rt peppermint lockdown laughing bleach jokes many funny trump currently making legal
"RT @DananaMama: @ChrisMegerian Lol @latimes reporter getting his #TwoScoops from @TheOnion 
When are y’all moving on to #NationalTPcrisis ?…",1.2593771243408343e+18,Azzat Alsaleem,Êzidxan,,2020-05-10,0.0,,,Twitter for Android,rt dananamama chrismegerian lol latimes reporter getting twoscoops theonion moving nationaltpcrisis
"Author and comedian, Sarah Cooper #injection #clorox https://t.co/j6tyPTvNwX",1.2593527263428977e+18,Flavian DeLima,Toronto,,2020-05-10,0.0,,,Instagram,author comedian sarah cooper injection clorox https co j typtvnwx
@etnow .... now available in 6 yummy flavors ! #Clorox #Bleach https://t.co/oKDNWpWjxJ,1.2593470407665295e+18,Keiron,Australia,,2020-05-10,0.0,,,Twitter Web App,etnow available yummy flavors clorox bleach https co okdnwpwjxj
RT @MacFinn44: #Clorox syringes for everyone... https://t.co/49ZcyWsH76,1.2593419450984202e+18,Kowka Blar,,,2020-05-10,0.0,,,Twitter Web App,rt macfinn clorox syringes everyone https co zcywsh
@Crazyca08934236 @TalbertSwan @realDonaldTrump @SecretarySonny @ZippyDuvall #Coronavirus wasn't a virus under Prs O… https://t.co/9ZkCYdcGyM,1.2593272655587246e+18,Smiley,Michigan,,2020-05-10,4.0,,,Twitter for Android,crazyca talbertswan realdonaldtrump secretarysonny zippyduvall coronavirus virus prs https co zkcydcgym
This! ⬇️⬇️⬇️ #MAGA #MAGA2020 #clorox #alternateuniverse #ClassOfCovid19 https://t.co/BHGolSulOn,1.2593267307891016e+18,Paola Jordan,"Manhattan, NY",,2020-05-10,0.0,,"Place(_api=<tweepy.api.API object at 0x11430af10>, id='01a9a39529b27f36', url='https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', place_type='city', name='Manhattan', full_name='Manhattan, NY', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x11430af10>, type='Polygon', coordinates=[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]]), attributes={})",Twitter for iPhone,maga maga clorox alternateuniverse classofcovid https co bhgolsulon
